street,x,y,type,hour,week_day,day_type,day,month,year,minute
Av. Antonio Rendic,-70.388681,-23.625652,JAM,18,0,s,2,9,2024,44
Av. Edmundo Pérez Zujovic,-70.391829,-23.611857,JAM,18,0,s,2,9,2024,45
Av. Edmundo Pérez Zujovic,-70.392247,-23.617102,JAM,18,0,s,2,9,2024,43
Av. Edmundo Pérez Zujovic,-70.393672,-23.599208,JAM,18,0,s,2,9,2024,46
Av. Edmundo Pérez Zujovic,-70.391919,-23.615377,JAM,18,0,s,2,9,2024,44
Av. Balmaceda,-70.39706,-23.642596,JAM,18,0,s,2,9,2024,48
Av. Edmundo Pérez Zujovic,-70.394135,-23.598429,JAM,18,0,s,2,9,2024,50
Av. Edmundo Pérez Zujovic,-70.39562,-23.637834,JAM,18,0,s,2,9,2024,58
Av. Edmundo Pérez Zujovic,-70.396156,-23.630682,JAM,19,0,s,2,9,2024,1
Av. Óscar Bonilla,-70.379622,-23.57737,JAM,19,0,s,2,9,2024,2
Av. Argentina,-70.392478,-23.645153,JAM,19,0,s,2,9,2024,15
Av. Iquique,-70.393926,-23.630853,JAM,19,0,s,2,9,2024,43
Av. Óscar Bonilla,-70.379431,-23.579677,JAM,19,0,s,2,9,2024,45
Av. Pedro Aguirre Cerda,-70.390111,-23.587039,JAM,20,0,s,2,9,2024,8
Av. Edmundo Pérez Zujovic,-70.393416,-23.585814,JAM,7,1,s,3,9,2024,6
Av. Edmundo Pérez Zujovic,-70.394682,-23.597898,JAM,7,1,s,3,9,2024,9
Av. Edmundo Pérez Zujovic,-70.395015,-23.588537,JAM,7,1,s,3,9,2024,7
Av. Edmundo Pérez Zujovic,-70.392004,-23.611243,JAM,7,1,s,3,9,2024,16
Av. Argentina,-70.401071,-23.672706,JAM,7,1,s,3,9,2024,18
Av. Edmundo Pérez Zujovic,-70.393326,-23.583468,JAM,7,1,s,3,9,2024,18
Av. Edmundo Pérez Zujovic,-70.392791,-23.620027,JAM,7,1,s,3,9,2024,18
Av. Edmundo Pérez Zujovic,-70.395119,-23.62379,JAM,7,1,s,3,9,2024,22
Av. Edmundo Pérez Zujovic,-70.395775,-23.63733,JAM,7,1,s,3,9,2024,25
Av. Grecia,-70.403687,-23.663319,JAM,7,1,s,3,9,2024,26
Av. Pedro Aguirre Cerda,-70.389802,-23.590859,JAM,7,1,s,3,9,2024,24
Av. Argentina,-70.39998,-23.670863,JAM,7,1,s,3,9,2024,26
Av. Séptimo de Línea,-70.396267,-23.640345,JAM,7,1,s,3,9,2024,24
Av. Grecia,-70.405122,-23.66583,JAM,7,1,s,3,9,2024,22
Av. Edmundo Pérez Zujovic,-70.396444,-23.626228,JAM,7,1,s,3,9,2024,23
Av. Antonio Rendic,-70.389552,-23.627427,JAM,7,1,s,3,9,2024,37
Av. Grecia,-70.402799,-23.650137,JAM,7,1,s,3,9,2024,36
Av. Edmundo Pérez Zujovic,-70.392204,-23.607795,JAM,7,1,s,3,9,2024,36
Av. Edmundo Pérez Zujovic,-70.395863,-23.631791,JAM,7,1,s,3,9,2024,41
Av. Pedro Aguirre Cerda,-70.390819,-23.570019,ACCIDENT,7,1,s,3,9,2024,43
Av. Edmundo Pérez Zujovic,-70.392292,-23.616414,JAM,7,1,s,3,9,2024,44
Av. Grecia,-70.402791,-23.649884,JAM,7,1,s,3,9,2024,44
Av. Pedro Aguirre Cerda,-70.390779,-23.568253,JAM,7,1,s,3,9,2024,50
Av. Argentina,-70.398893,-23.668104,JAM,7,1,s,3,9,2024,51
Av. Argentina,-70.399423,-23.669892,JAM,7,1,s,3,9,2024,51
Av. Argentina,-70.396779,-23.66219,JAM,7,1,s,3,9,2024,55
Av. Argentina,-70.398553,-23.665317,JAM,7,1,s,3,9,2024,53
Av. Antonio Rendic,-70.388382,-23.625059,JAM,7,1,s,3,9,2024,56
Av. Argentina,-70.396099,-23.657732,JAM,7,1,s,3,9,2024,58
Nicolás Tirado,-70.388915,-23.591898,JAM,8,1,s,3,9,2024,2
Av. Edmundo Pérez Zujovic,-70.396632,-23.591842,JAM,8,1,s,3,9,2024,2
Av. Pedro Aguirre Cerda,-70.389747,-23.592256,JAM,8,1,s,3,9,2024,5
Av. Pedro Aguirre Cerda,-70.389741,-23.592993,JAM,8,1,s,3,9,2024,6
Av. Edmundo Pérez Zujovic,-70.395721,-23.635163,JAM,8,1,s,3,9,2024,9
Av. Pedro Aguirre Cerda,-70.389747,-23.591582,JAM,8,1,s,3,9,2024,8
Av. Óscar Bonilla,-70.379429,-23.579693,JAM,8,1,s,3,9,2024,17
Av. Grecia,-70.402568,-23.655429,JAM,8,1,s,3,9,2024,23
Av. Edmundo Pérez Zujovic,-70.39573,-23.632235,JAM,8,1,s,3,9,2024,25
Nicolás Tirado,-70.388504,-23.591891,JAM,8,1,s,3,9,2024,25
Av. Edmundo Pérez Zujovic,-70.391935,-23.612433,JAM,8,1,s,3,9,2024,32
Av. Edmundo Pérez Zujovic,-70.39245,-23.617765,JAM,8,1,s,3,9,2024,40
Av. Iquique,-70.393904,-23.631209,JAM,8,1,s,3,9,2024,46
Av. Edmundo Pérez Zujovic,-70.395881,-23.589981,JAM,8,1,s,3,9,2024,50
Av. Edmundo Pérez Zujovic,-70.394752,-23.588176,JAM,8,1,s,3,9,2024,49
Av. Edmundo Pérez Zujovic,-70.395693,-23.624698,JAM,9,1,s,3,9,2024,43
Av. Pedro Aguirre Cerda,-70.389542,-23.59786,JAM,10,1,s,3,9,2024,3
Av. Antonio Rendic,-70.389446,-23.627094,JAM,10,1,s,3,9,2024,22
Av. Iquique,-70.394016,-23.629003,JAM,10,1,s,3,9,2024,53
Av. Edmundo Pérez Zujovic,-70.395407,-23.597054,JAM,11,1,s,3,9,2024,37
Av. Grecia,-70.402629,-23.654769,JAM,11,1,s,3,9,2024,53
Av. Edmundo Pérez Zujovic,-70.393838,-23.599185,JAM,12,1,s,3,9,2024,0
Av. Edmundo Pérez Zujovic,-70.396848,-23.592036,JAM,12,1,s,3,9,2024,35
Av. Edmundo Pérez Zujovic,-70.395525,-23.596917,JAM,12,1,s,3,9,2024,41
Av. Iquique,-70.392626,-23.624263,JAM,13,1,s,3,9,2024,33
Av. Grecia,-70.403667,-23.663037,JAM,14,1,s,3,9,2024,30
Av. Iquique,-70.393367,-23.639994,JAM,15,1,s,3,9,2024,37
Av. Pedro Aguirre Cerda,-70.389719,-23.593662,JAM,15,1,s,3,9,2024,40
Av. Pedro Aguirre Cerda,-70.389743,-23.592911,JAM,15,1,s,3,9,2024,38
Av. Argentina,-70.397209,-23.663102,ACCIDENT,15,1,s,3,9,2024,58
Av. Edmundo Pérez Zujovic,-70.395992,-23.631443,JAM,15,1,s,3,9,2024,55
Av. Iquique,-70.393961,-23.626247,JAM,16,1,s,3,9,2024,17
Av. Edmundo Pérez Zujovic,-70.396125,-23.630897,JAM,16,1,s,3,9,2024,27
Nicolás Tirado,-70.388043,-23.591887,JAM,16,1,s,3,9,2024,31
Av. Edmundo Pérez Zujovic,-70.395085,-23.575162,JAM,16,1,s,3,9,2024,51
Av. Argentina,-70.39636,-23.659539,JAM,17,1,s,3,9,2024,40
Nicolás Tirado,-70.387859,-23.591892,JAM,17,1,s,3,9,2024,54
Av. Óscar Bonilla,-70.378534,-23.595156,JAM,18,1,s,3,9,2024,10
Av. Grecia,-70.403539,-23.660548,JAM,18,1,s,3,9,2024,8
Av. Séptimo de Línea,-70.396088,-23.640211,JAM,18,1,s,3,9,2024,15
Av. Grecia,-70.402616,-23.654487,JAM,18,1,s,3,9,2024,10
Av. Edmundo Pérez Zujovic,-70.392109,-23.606289,JAM,18,1,s,3,9,2024,23
Av. Antonio Rendic,-70.387919,-23.624305,JAM,18,1,s,3,9,2024,23
Av. Iquique,-70.392629,-23.62437,JAM,18,1,s,3,9,2024,23
Av. Antonio Rendic,-70.388518,-23.625467,ACCIDENT,18,1,s,3,9,2024,23
Av. Edmundo Pérez Zujovic,-70.396926,-23.594579,JAM,18,1,s,3,9,2024,30
Av. Pedro Aguirre Cerda,-70.390664,-23.579301,JAM,18,1,s,3,9,2024,29
Av. Edmundo Pérez Zujovic,-70.396098,-23.590728,JAM,18,1,s,3,9,2024,28
Av. Edmundo Pérez Zujovic,-70.393346,-23.58598,JAM,18,1,s,3,9,2024,31
Av. Edmundo Pérez Zujovic,-70.396439,-23.626537,JAM,18,1,s,3,9,2024,34
Av. Edmundo Pérez Zujovic,-70.396788,-23.595149,JAM,18,1,s,3,9,2024,32
Av. Edmundo Pérez Zujovic,-70.396677,-23.595324,JAM,18,1,s,3,9,2024,32
Av. Antonio Rendic,-70.38224,-23.613129,JAM,18,1,s,3,9,2024,38
Av. Pedro Aguirre Cerda,-70.390747,-23.569211,JAM,18,1,s,3,9,2024,39
Av. Pedro Aguirre Cerda,-70.390473,-23.581463,JAM,18,1,s,3,9,2024,43
Av. Grecia,-70.403468,-23.660258,JAM,18,1,s,3,9,2024,42
Av. Edmundo Pérez Zujovic,-70.395853,-23.590206,JAM,18,1,s,3,9,2024,45
Av. Pedro Aguirre Cerda,-70.390773,-23.578131,JAM,18,1,s,3,9,2024,43
Av. Edmundo Pérez Zujovic,-70.391912,-23.612847,JAM,18,1,s,3,9,2024,48
Av. Edmundo Pérez Zujovic,-70.392474,-23.618016,JAM,18,1,s,3,9,2024,48
Av. Antonio Rendic,-70.388536,-23.642888,JAM,18,1,s,3,9,2024,56
Av. Antonio Rendic,-70.389393,-23.630001,JAM,18,1,s,3,9,2024,58
Av. Iquique,-70.393584,-23.642673,JAM,19,1,s,3,9,2024,0
Av. Iquique,-70.392617,-23.623776,JAM,18,1,s,3,9,2024,58
Av. Grecia,-70.402604,-23.657971,JAM,18,1,s,3,9,2024,57
Av. Antonio Rendic,-70.387586,-23.623777,JAM,19,1,s,3,9,2024,0
Av. Iquique,-70.393965,-23.626252,JAM,19,1,s,3,9,2024,2
Av. Antonio Rendic,-70.389552,-23.627427,JAM,19,1,s,3,9,2024,3
Av. Iquique,-70.393398,-23.640546,JAM,19,1,s,3,9,2024,2
Av. Antonio Rendic,-70.389067,-23.626425,JAM,19,1,s,3,9,2024,8
Av. Antonio Rendic,-70.382763,-23.61624,JAM,19,1,s,3,9,2024,8
Av. Antonio Rendic,-70.383704,-23.617727,JAM,19,1,s,3,9,2024,12
Av. Iquique,-70.393803,-23.634923,JAM,19,1,s,3,9,2024,18
Av. Pedro Aguirre Cerda,-70.389576,-23.594956,JAM,19,1,s,3,9,2024,20
Av. Edmundo Pérez Zujovic,-70.395178,-23.623882,JAM,19,1,s,3,9,2024,19
Av. Pedro Aguirre Cerda,-70.389891,-23.588495,JAM,19,1,s,3,9,2024,24
Av. Edmundo Pérez Zujovic,-70.395677,-23.636359,JAM,19,1,s,3,9,2024,28
Av. Edmundo Pérez Zujovic,-70.396254,-23.629225,JAM,19,1,s,3,9,2024,26
Av. Edmundo Pérez Zujovic,-70.395701,-23.635751,JAM,19,1,s,3,9,2024,28
Av. Iquique,-70.393908,-23.63114,JAM,19,1,s,3,9,2024,43
Av. Iquique,-70.393977,-23.630013,JAM,19,1,s,3,9,2024,44
Nicolás Tirado,-70.390552,-23.592183,JAM,19,1,s,3,9,2024,49
Nicolás Tirado,-70.392753,-23.592275,JAM,19,1,s,3,9,2024,48
Nicolás Tirado,-70.395846,-23.59236,JAM,19,1,s,3,9,2024,47
Av. Edmundo Pérez Zujovic,-70.396207,-23.629961,JAM,19,1,s,3,9,2024,52
Nicolás Tirado,-70.393764,-23.592301,ACCIDENT,20,1,s,3,9,2024,4
Av. Pedro Aguirre Cerda,-70.390902,-23.571555,ACCIDENT,6,2,s,4,9,2024,48
Av. Edmundo Pérez Zujovic,-70.394881,-23.623639,JAM,7,2,s,4,9,2024,2
Av. Pedro Aguirre Cerda,-70.390849,-23.571084,ACCIDENT,7,2,s,4,9,2024,3
Av. Pedro Aguirre Cerda,-70.39082,-23.570254,JAM,7,2,s,4,9,2024,3
Av. Edmundo Pérez Zujovic,-70.395385,-23.589109,JAM,7,2,s,4,9,2024,6
Av. Edmundo Pérez Zujovic,-70.392435,-23.617614,JAM,7,2,s,4,9,2024,12
Av. Pedro Aguirre Cerda,-70.391122,-23.575683,JAM,7,2,s,4,9,2024,14
Av. Edmundo Pérez Zujovic,-70.392149,-23.615819,JAM,7,2,s,4,9,2024,15
Av. Edmundo Pérez Zujovic,-70.394876,-23.588346,JAM,7,2,s,4,9,2024,22
Av. Pedro Aguirre Cerda,-70.389791,-23.590989,JAM,7,2,s,4,9,2024,24
Av. Pedro Aguirre Cerda,-70.389639,-23.596459,JAM,7,2,s,4,9,2024,23
Av. Pedro Aguirre Cerda,-70.390022,-23.588206,JAM,7,2,s,4,9,2024,24
Av. Edmundo Pérez Zujovic,-70.392212,-23.616735,JAM,7,2,s,4,9,2024,20
Av. Pedro Aguirre Cerda,-70.391157,-23.573122,JAM,7,2,s,4,9,2024,25
Av. Edmundo Pérez Zujovic,-70.392252,-23.608957,JAM,7,2,s,4,9,2024,29
Nicolás Tirado,-70.388581,-23.591892,ACCIDENT,7,2,s,4,9,2024,28
Av. Edmundo Pérez Zujovic,-70.39553,-23.574533,JAM,7,2,s,4,9,2024,39
Av. Iquique,-70.392617,-23.623749,JAM,7,2,s,4,9,2024,38
Av. Pedro Aguirre Cerda,-70.390045,-23.587918,JAM,7,2,s,4,9,2024,36
Av. Iquique,-70.392978,-23.625281,JAM,7,2,s,4,9,2024,39
Av. Pedro Aguirre Cerda,-70.389143,-23.603042,JAM,7,2,s,4,9,2024,38
Av. Edmundo Pérez Zujovic,-70.395917,-23.625344,JAM,7,2,s,4,9,2024,44
Av. Óscar Bonilla,-70.378507,-23.596701,JAM,7,2,s,4,9,2024,53
Av. Óscar Bonilla,-70.378521,-23.5957,JAM,7,2,s,4,9,2024,55
Av. Pedro Aguirre Cerda,-70.391123,-23.575662,JAM,7,2,s,4,9,2024,58
Av. Grecia,-70.403423,-23.660142,JAM,7,2,s,4,9,2024,59
Av. Grecia,-70.403654,-23.662845,JAM,8,2,s,4,9,2024,4
Av. Pedro Aguirre Cerda,-70.389517,-23.596543,JAM,8,2,s,4,9,2024,3
Av. Edmundo Pérez Zujovic,-70.393055,-23.582729,JAM,8,2,s,4,9,2024,1
Av. Óscar Bonilla,-70.378707,-23.59136,JAM,8,2,s,4,9,2024,1
Av. Pedro Aguirre Cerda,-70.390542,-23.581855,JAM,8,2,s,4,9,2024,3
Av. Grecia,-70.402577,-23.653642,JAM,8,2,s,4,9,2024,5
Av. Edmundo Pérez Zujovic,-70.391981,-23.611617,JAM,8,2,s,4,9,2024,7
Av. Pedro Aguirre Cerda,-70.389696,-23.594467,ACCIDENT,8,2,s,4,9,2024,14
Nicolás Tirado,-70.38898,-23.591899,ACCIDENT,8,2,s,4,9,2024,11
Av. Grecia,-70.40304,-23.659263,JAM,8,2,s,4,9,2024,12
Av. Pedro Aguirre Cerda,-70.390958,-23.57748,JAM,8,2,s,4,9,2024,15
Av. Antonio Rendic,-70.388684,-23.640139,JAM,8,2,s,4,9,2024,16
Av. Grecia,-70.402542,-23.652899,JAM,8,2,s,4,9,2024,17
Av. Pedro Aguirre Cerda,-70.390311,-23.584734,JAM,8,2,s,4,9,2024,16
Av. Edmundo Pérez Zujovic,-70.397253,-23.571369,JAM,8,2,s,4,9,2024,22
Av. Antonio Rendic,-70.388611,-23.641424,JAM,8,2,s,4,9,2024,25
Av. Iquique,-70.393907,-23.631151,JAM,8,2,s,4,9,2024,24
Av. Grecia,-70.405413,-23.66633,JAM,8,2,s,4,9,2024,25
Av. Edmundo Pérez Zujovic,-70.39339,-23.584144,ACCIDENT,8,2,s,4,9,2024,30
Av. Argentina,-70.39373,-23.652714,JAM,8,2,s,4,9,2024,28
Av. Argentina,-70.398997,-23.668644,JAM,8,2,s,4,9,2024,27
Av. Iquique,-70.392614,-23.623527,JAM,8,2,s,4,9,2024,43
Av. Iquique,-70.3941,-23.629054,JAM,8,2,s,4,9,2024,47
Av. Grecia,-70.403751,-23.664251,JAM,8,2,s,4,9,2024,58
Av. Antonio Rendic,-70.389304,-23.631283,ACCIDENT,9,2,s,4,9,2024,38
Av. Edmundo Pérez Zujovic,-70.392459,-23.619133,JAM,9,2,s,4,9,2024,42
Av. Iquique,-70.39316,-23.625572,JAM,9,2,s,4,9,2024,56
Av. Edmundo Pérez Zujovic,-70.396244,-23.625645,JAM,9,2,s,4,9,2024,56
Av. Iquique,-70.394063,-23.629858,JAM,9,2,s,4,9,2024,59
Av. Edmundo Pérez Zujovic,-70.39336,-23.583621,JAM,10,2,s,4,9,2024,25
Av. Pedro Aguirre Cerda,-70.389545,-23.595738,JAM,12,2,s,4,9,2024,42
Nicolás Tirado,-70.388077,-23.591888,JAM,12,2,s,4,9,2024,51
Av. Grecia,-70.40249,-23.651669,JAM,13,2,s,4,9,2024,10
Nicolás Tirado,-70.388123,-23.591888,JAM,13,2,s,4,9,2024,26
Nicolás Tirado,-70.391015,-23.592217,JAM,13,2,s,4,9,2024,26
Av. Argentina,-70.396407,-23.660134,JAM,13,2,s,4,9,2024,25
Av. Edmundo Pérez Zujovic,-70.39607,-23.631141,JAM,13,2,s,4,9,2024,51
Av. Edmundo Pérez Zujovic,-70.392345,-23.618138,JAM,13,2,s,4,9,2024,55
Av. Iquique,-70.39408,-23.626737,JAM,15,2,s,4,9,2024,22
Av. Antonio Rendic,-70.382964,-23.616548,ACCIDENT,15,2,s,4,9,2024,57
Av. Balmaceda,-70.401375,-23.646961,ACCIDENT,16,2,s,4,9,2024,42
Av. Pedro Aguirre Cerda,-70.390752,-23.56906,JAM,16,2,s,4,9,2024,57
Av. Grecia,-70.402257,-23.647753,JAM,17,2,s,4,9,2024,13
Av. Grecia,-70.402566,-23.653402,JAM,17,2,s,4,9,2024,13
Av. Balmaceda,-70.401754,-23.647271,JAM,17,2,s,4,9,2024,16
Av. Balmaceda,-70.40105,-23.646696,ACCIDENT,17,2,s,4,9,2024,16
Av. Grecia,-70.402618,-23.65454,JAM,17,2,s,4,9,2024,26
Av. Grecia,-70.402695,-23.658292,JAM,17,2,s,4,9,2024,28
Av. Grecia,-70.402454,-23.650574,JAM,17,2,s,4,9,2024,29
Av. Balmaceda,-70.399319,-23.645053,JAM,17,2,s,4,9,2024,35
Av. Iquique,-70.393409,-23.640719,JAM,17,2,s,4,9,2024,41
Av. Antonio Rendic,-70.389428,-23.627055,JAM,17,2,s,4,9,2024,41
Av. Edmundo Pérez Zujovic,-70.394657,-23.623297,JAM,17,2,s,4,9,2024,50
Av. Edmundo Pérez Zujovic,-70.392084,-23.607176,JAM,17,2,s,4,9,2024,54
Av. Edmundo Pérez Zujovic,-70.394297,-23.587779,JAM,17,2,s,4,9,2024,57
Av. Edmundo Pérez Zujovic,-70.393011,-23.6205,JAM,17,2,s,4,9,2024,59
Av. Iquique,-70.393497,-23.641705,JAM,18,2,s,4,9,2024,12
Av. Edmundo Pérez Zujovic,-70.394226,-23.622417,JAM,18,2,s,4,9,2024,14
Av. Óscar Bonilla,-70.379703,-23.576384,JAM,18,2,s,4,9,2024,14
Av. Grecia,-70.402615,-23.654476,JAM,18,2,s,4,9,2024,16
Av. Edmundo Pérez Zujovic,-70.393678,-23.599469,JAM,18,2,s,4,9,2024,20
Av. Pedro Aguirre Cerda,-70.389869,-23.588757,JAM,18,2,s,4,9,2024,22
Av. Iquique,-70.393959,-23.631862,JAM,18,2,s,4,9,2024,21
Av. Iquique,-70.394028,-23.630438,JAM,18,2,s,4,9,2024,20
Av. Edmundo Pérez Zujovic,-70.392736,-23.60116,JAM,18,2,s,4,9,2024,22
Av. Iquique,-70.393892,-23.633265,JAM,18,2,s,4,9,2024,21
Av. Edmundo Pérez Zujovic,-70.395983,-23.631473,JAM,18,2,s,4,9,2024,24
Av. Edmundo Pérez Zujovic,-70.396306,-23.57337,JAM,18,2,s,4,9,2024,36
Av. Grecia,-70.403627,-23.662231,JAM,18,2,s,4,9,2024,35
Av. Iquique,-70.39338,-23.640224,JAM,18,2,s,4,9,2024,41
Av. Grecia,-70.402509,-23.655774,JAM,18,2,s,4,9,2024,40
Av. Edmundo Pérez Zujovic,-70.39694,-23.592464,JAM,18,2,s,4,9,2024,42
Av. Edmundo Pérez Zujovic,-70.394514,-23.623076,JAM,18,2,s,4,9,2024,41
Av. Iquique,-70.39337,-23.639507,JAM,18,2,s,4,9,2024,42
Av. Edmundo Pérez Zujovic,-70.396904,-23.594721,JAM,18,2,s,4,9,2024,41
Av. Edmundo Pérez Zujovic,-70.395363,-23.624176,JAM,18,2,s,4,9,2024,43
Av. Séptimo de Línea,-70.396294,-23.640881,JAM,18,2,s,4,9,2024,47
Av. Argentina,-70.39324,-23.643248,JAM,18,2,s,4,9,2024,49
Av. Edmundo Pérez Zujovic,-70.396156,-23.630683,JAM,18,2,s,4,9,2024,49
Av. Edmundo Pérez Zujovic,-70.393489,-23.599802,JAM,18,2,s,4,9,2024,50
Av. Edmundo Pérez Zujovic,-70.394066,-23.622181,JAM,18,2,s,4,9,2024,56
Av. Edmundo Pérez Zujovic,-70.395535,-23.596701,JAM,19,2,s,4,9,2024,3
Av. Edmundo Pérez Zujovic,-70.393219,-23.58495,JAM,19,2,s,4,9,2024,3
Av. Pedro Aguirre Cerda,-70.390443,-23.587628,JAM,19,2,s,4,9,2024,3
Av. Grecia,-70.402383,-23.648669,JAM,19,2,s,4,9,2024,4
Av. Edmundo Pérez Zujovic,-70.394391,-23.622657,JAM,19,2,s,4,9,2024,0
Av. Edmundo Pérez Zujovic,-70.395656,-23.636911,JAM,19,2,s,4,9,2024,2
Av. Grecia,-70.402653,-23.652883,JAM,19,2,s,4,9,2024,8
Av. Pedro Aguirre Cerda,-70.390722,-23.569995,JAM,19,2,s,4,9,2024,5
Av. Óscar Bonilla,-70.379546,-23.578281,JAM,19,2,s,4,9,2024,8
Av. Balmaceda,-70.39676,-23.642647,JAM,19,2,s,4,9,2024,12
Av. Iquique,-70.393929,-23.630818,JAM,19,2,s,4,9,2024,19
Av. Iquique,-70.393585,-23.642677,JAM,19,2,s,4,9,2024,17
Av. Iquique,-70.393392,-23.639142,JAM,19,2,s,4,9,2024,24
Av. Iquique,-70.394094,-23.62919,JAM,19,2,s,4,9,2024,50
Av. Óscar Bonilla,-70.37964,-23.577145,JAM,20,2,s,4,9,2024,34
Av. Grecia,-70.402562,-23.653323,JAM,20,2,s,4,9,2024,40
Av. Pedro Aguirre Cerda,-70.391187,-23.574863,JAM,2,3,s,5,9,2024,1
Av. Pedro Aguirre Cerda,-70.3911,-23.575939,JAM,2,3,s,5,9,2024,1
Av. Edmundo Pérez Zujovic,-70.395927,-23.59007,JAM,7,3,s,5,9,2024,8
Av. Iquique,-70.394098,-23.62909,JAM,7,3,s,5,9,2024,12
Av. Edmundo Pérez Zujovic,-70.393703,-23.58647,JAM,7,3,s,5,9,2024,13
Av. Pedro Aguirre Cerda,-70.389954,-23.589024,JAM,7,3,s,5,9,2024,12
Av. Edmundo Pérez Zujovic,-70.396203,-23.596128,JAM,7,3,s,5,9,2024,18
Av. Edmundo Pérez Zujovic,-70.393383,-23.583895,JAM,7,3,s,5,9,2024,18
Av. Edmundo Pérez Zujovic,-70.392356,-23.616798,JAM,7,3,s,5,9,2024,22
Av. Edmundo Pérez Zujovic,-70.392198,-23.608113,JAM,7,3,s,5,9,2024,25
Av. Argentina,-70.404349,-23.676574,JAM,7,3,s,5,9,2024,32
Av. Edmundo Pérez Zujovic,-70.396412,-23.626051,JAM,7,3,s,5,9,2024,31
Av. Grecia,-70.402639,-23.652473,JAM,7,3,s,5,9,2024,40
Av. Edmundo Pérez Zujovic,-70.397031,-23.572112,JAM,7,3,s,5,9,2024,38
Av. Argentina,-70.396609,-23.661822,JAM,7,3,s,5,9,2024,39
Av. Edmundo Pérez Zujovic,-70.394118,-23.622259,JAM,7,3,s,5,9,2024,35
Av. Pedro Aguirre Cerda,-70.39112,-23.572892,JAM,7,3,s,5,9,2024,40
Av. Iquique,-70.39425,-23.627061,JAM,7,3,s,5,9,2024,41
Av. Edmundo Pérez Zujovic,-70.396797,-23.59539,JAM,7,3,s,5,9,2024,45
Av. Iquique,-70.393541,-23.637561,JAM,7,3,s,5,9,2024,50
Av. Iquique,-70.393384,-23.640297,JAM,7,3,s,5,9,2024,48
Av. Edmundo Pérez Zujovic,-70.392008,-23.611188,JAM,7,3,s,5,9,2024,53
Av. Antonio Rendic,-70.388163,-23.624693,JAM,7,3,s,5,9,2024,52
Av. Grecia,-70.403297,-23.659845,JAM,7,3,s,5,9,2024,55
Av. Edmundo Pérez Zujovic,-70.397059,-23.593012,JAM,7,3,s,5,9,2024,57
Av. Edmundo Pérez Zujovic,-70.393093,-23.582814,JAM,8,3,s,5,9,2024,3
Av. Óscar Bonilla,-70.379609,-23.577546,JAM,8,3,s,5,9,2024,5
Av. Grecia,-70.402996,-23.659147,JAM,8,3,s,5,9,2024,1
Av. Edmundo Pérez Zujovic,-70.396232,-23.595917,JAM,8,3,s,5,9,2024,3
Av. Edmundo Pérez Zujovic,-70.396184,-23.630301,JAM,8,3,s,5,9,2024,7
Av. Edmundo Pérez Zujovic,-70.396882,-23.592347,JAM,8,3,s,5,9,2024,6
Av. Grecia,-70.404076,-23.664952,JAM,8,3,s,5,9,2024,8
Av. Edmundo Pérez Zujovic,-70.396413,-23.62604,JAM,8,3,s,5,9,2024,14
Av. Iquique,-70.394048,-23.630107,JAM,8,3,s,5,9,2024,19
Av. Iquique,-70.392855,-23.625014,JAM,8,3,s,5,9,2024,16
Av. Edmundo Pérez Zujovic,-70.394065,-23.58723,JAM,8,3,s,5,9,2024,19
Av. Edmundo Pérez Zujovic,-70.395448,-23.58922,JAM,8,3,s,5,9,2024,20
Av. Óscar Bonilla,-70.378747,-23.590885,JAM,8,3,s,5,9,2024,15
Av. Grecia,-70.402505,-23.657131,JAM,8,3,s,5,9,2024,16
Av. Óscar Bonilla,-70.378685,-23.591575,JAM,8,3,s,5,9,2024,24
Av. Edmundo Pérez Zujovic,-70.394278,-23.587753,JAM,8,3,s,5,9,2024,24
Av. Edmundo Pérez Zujovic,-70.392267,-23.6091,JAM,8,3,s,5,9,2024,25
Av. Óscar Bonilla,-70.378752,-23.590567,JAM,8,3,s,5,9,2024,29
Av. Edmundo Pérez Zujovic,-70.395935,-23.631603,JAM,8,3,s,5,9,2024,35
Av. Edmundo Pérez Zujovic,-70.395687,-23.63241,JAM,8,3,s,5,9,2024,42
Av. Edmundo Pérez Zujovic,-70.396137,-23.630835,JAM,8,3,s,5,9,2024,43
Av. Edmundo Pérez Zujovic,-70.392645,-23.619515,JAM,8,3,s,5,9,2024,59
Av. Grecia,-70.402547,-23.65752,JAM,9,3,s,5,9,2024,25
Av. Iquique,-70.394013,-23.629182,JAM,9,3,s,5,9,2024,32
Av. Óscar Bonilla,-70.379457,-23.579363,JAM,10,3,s,5,9,2024,19
Av. Antonio Rendic,-70.38458,-23.619151,JAM,10,3,s,5,9,2024,39
Av. Edmundo Pérez Zujovic,-70.392303,-23.617697,JAM,10,3,s,5,9,2024,46
Nicolás Tirado,-70.390681,-23.5922,JAM,11,3,s,5,9,2024,44
Av. Grecia,-70.402549,-23.653048,JAM,11,3,s,5,9,2024,46
Av. Edmundo Pérez Zujovic,-70.396254,-23.629233,JAM,12,3,s,5,9,2024,32
Av. Antonio Rendic,-70.387381,-23.623457,JAM,12,3,s,5,9,2024,41
Av. Iquique,-70.393972,-23.630113,JAM,12,3,s,5,9,2024,42
Av. Iquique,-70.394038,-23.62835,JAM,12,3,s,5,9,2024,46
Av. Antonio Rendic,-70.389076,-23.635214,JAM,12,3,s,5,9,2024,49
Av. Pedro Aguirre Cerda,-70.389731,-23.593309,JAM,12,3,s,5,9,2024,52
